signal_date,entry_date,code,industry_l1,signal_price_mode,trade_price_mode,return_mode,pivot_price_hfq,signal_close_hfq,signal_close_raw,signal_hfq_factor,entry_price,entry_price_raw,entry_price_hfq,valid_entry,invalid_reason,entry_hfq_factor,entry_gap_from_signal_close,entry_gap_from_signal_close_raw,entry_over_pivot_hfq,exit_signal_date,exit_date,exit_price,exit_price_raw,exit_price_hfq,exit_hfq_factor,hold_days,raw_price_return,trend_return,trade_return_adj,exit_reason,max_return_during_hold,min_return_during_hold,max_drawdown_during_hold,has_ex_dividend_during_holding,rs_60_rank_pct,amount_ratio_20,week_close_to_high_30,week_close_to_high_52,base2_depth,breakout_close_over_pivot,ret_80,pctChg
20251016,20251017.0,603097.SH,电力设备,hfq,raw,raw_price_with_hfq_factor,24.69268462206777,24.91459600347524,24.7,1.0086880973066898,24.42,24.42,24.632163336229368,True,,1.0086880973066898,-0.0113360323886638,-0.0113360323886638,-0.0024509803921568,20251017.0,20251020.0,23.79,23.79,23.99668983492615,1.0086880973066898,1.0,-0.0257985257985259,-0.0257985257985259,-0.0257985257985259,pivot_failed,-0.0429975429975431,-0.0429975429975431,0.0,False,0.6852106227106227,3.013154506100695,0.9555775811627868,0.9253616892683112,0.1476793248945149,0.0089869281045751,0.0452814219212864,0.02831
20260127,20260128.0,002432.SZ,医药生物,hfq,raw,raw_price_with_hfq_factor,44.29690311088329,44.46879248611383,43.98,1.01111397194438,43.45,43.45,43.93290208098332,True,,1.01111397194438,-0.0120509322419278,-0.0120509322419279,-0.0082173019858479,20260128.0,20260129.0,42.27,42.27,42.73978759408895,1.01111397194438,1.0,-0.0271576524741081,-0.0271576524741081,-0.0271576524741081,pivot_failed,-0.0246260069044879,-0.0246260069044879,0.0,False,0.624971363115693,3.037954843234039,0.941777777777778,0.8936755764385825,0.0963463463463463,0.0038803926044279,0.1323377960865084,0.029735
20251125,20251126.0,603999.SH,传媒,hfq,raw,raw_price_with_hfq_factor,7.202969232515218,7.213114259603268,7.11,1.0145027088049603,7.1,7.1,7.202969232515218,True,,1.0145027088049603,-0.0014064697609001,-0.0014064697609001,0.0,20251216.0,20251217.0,7.04,7.04,7.14209906998692,1.0145027088049603,15.0,-0.0084507042253521,-0.0084507042253522,-0.0084507042253522,trailing_stop,0.1197183098591549,-0.0197183098591549,-0.1245283018867925,False,0.7167736021998167,1.4050361391933583,0.896,0.7876575131337482,0.1269841269841269,0.0014084507042253,0.0244956772334294,0.01138
20251020,20251021.0,601139.SH,公用事业,hfq,raw,raw_price_with_hfq_factor,7.231918810191393,7.252911317623009,6.91,1.0496253715807538,6.94,6.94,7.284400078770432,True,,1.0496253715807538,0.0043415340086832,0.0043415340086832,0.0072568940493469,20251119.0,20251120.0,6.75,6.75,7.084971258170087,1.0496253715807538,22.0,-0.0273775216138328,-0.0273775216138327,-0.0273775216138327,break_ma20_confirmed,0.0230547550432276,-0.0317002881844382,-0.0535211267605634,False,0.6153318077803204,2.28740577997324,0.9012016021361816,0.8907537829883312,0.0632716049382715,0.0029027576197389,0.0881889763779528,0.023704
20250722,20250723.0,601600.SH,有色金属,hfq,raw,raw_price_with_hfq_factor,7.87733409610984,7.948946224256292,7.77,1.023030402092187,7.78,7.78,7.959176528277215,True,,1.023030402092187,0.0012870012870014,0.0012870012870014,0.0103896103896103,20250905.0,20250908.0,7.69,7.69,8.005123156862409,1.040978303883278,33.0,-0.0115681233933161,0.0057727867225905,0.0057727867225905,break_ma20_confirmed,0.0698597393225997,-0.0501285347043701,-0.0916870415647922,True,0.6631530705774519,1.6335937335368431,0.8982630272952853,0.7529522275899087,0.1390532544378699,0.0090909090909088,-0.0127064803049555,0.018349
20251023,20251024.0,000090.SZ,房地产,hfq,raw,raw_price_with_hfq_factor,4.406126721763085,4.50477134986226,4.11,1.0960514233241507,4.0,4.0,4.384205693296603,True,,1.0960514233241507,-0.0267639902676399,-0.0267639902676399,-0.0049751243781093,20251024.0,20251027.0,3.92,3.92,4.296521579430671,1.0960514233241507,1.0,-0.02,-0.02,-0.02,pivot_failed,-0.0374999999999999,-0.0374999999999999,0.0,False,0.6807049668116274,3.38140562881219,0.9228855721393036,0.8111072035636834,0.1420454545454543,0.0223880597014927,0.1930008871457256,0.09893
20250923,20250924.0,000157.SZ,机械设备,hfq,raw,raw_price_with_hfq_factor,8.491744932418944,8.502645760316787,7.8,1.0900827897842034,7.81,7.81,8.513546588214627,True,,1.0900827897842034,0.001282051282051,0.0012820512820512,0.0025673940949935,20251029.0,20251030.0,8.02,8.02,8.742463974069311,1.0900827897842034,20.0,0.0268886043533931,0.0268886043533931,0.0268886043533931,break_ma20_confirmed,0.0678617157490397,-0.0089628681177975,-0.0491606714628298,False,0.6501144164759726,1.3746055097735868,0.9349740932642484,0.9349740932642484,0.0864714086471407,0.0012836970474967,0.1510097739048514,0.010363
20260410,20260413.0,000719.SZ,传媒,hfq,raw,raw_price_with_hfq_factor,15.03231241612504,15.28376200563113,13.98,1.0932590848090935,13.87,13.87,15.16350350630213,True,,1.0932590848090935,-0.0078683834048641,-0.0078683834048641,0.0087272727272726,20260507.0,20260508.0,13.75,13.75,15.03231241612504,1.0932590848090935,16.0,-0.0086517664023071,-0.0086517664023071,-0.0086517664023071,break_ma20_confirmed,0.0454217736121125,-0.0324441240086517,-0.0744827586206896,False,0.8416590284142988,1.418484564227019,0.9125177809388336,0.911221590909091,0.1448792672772689,0.0167272727272727,0.1698744769874478,0.019694
20260302,20260303.0,600866.SH,基础化工,hfq,raw,raw_price_with_hfq_factor,8.670708693246073,8.738010442482135,7.79,1.1216958206010443,7.76,7.76,8.704359567864104,True,,1.1216958206010443,-0.0038510911424903,-0.0038510911424903,0.0038809831824062,20260323.0,20260324.0,7.04,7.04,7.896738577031352,1.1216958206010443,15.0,-0.0927835051546391,-0.092783505154639,-0.092783505154639,hard_stop,0.047680412371134,-0.1056701030927835,-0.1463714637146371,False,0.6685006877579092,1.8392780287044863,0.8982456140350877,0.8982456140350877,0.094900849858357,0.0077619663648123,0.0819444444444443,0.0143229999999999
20251107,20251110.0,300664.SZ,环保,hfq,raw,raw_price_with_hfq_factor,6.051961480614973,6.367715992647058,6.05,1.0525150401069518,6.34,6.34,6.672945354278075,True,,1.0525150401069518,0.0479338842975207,0.0479338842975207,0.1026086956521739,20251121.0,20251124.0,5.69,5.69,5.988810578208557,1.0525150401069518,10.0,-0.1025236593059936,-0.1025236593059936,-0.1025236593059936,hard_stop,-0.0094637223974762,-0.113564668769716,-0.1050955414012739,False,0.638487972508591,6.05246455002378,0.9676464282110784,0.8446088927545659,0.123046875,0.0521739130434781,0.1020950573370138,0.065141
20260122,20260123.0,002283.SZ,汽车,hfq,raw,raw_price_with_hfq_factor,7.140347473113456,7.814170217912595,7.19,1.0868108787082886,7.11,7.11,7.727225347615932,True,,1.0868108787082886,-0.0111265646731572,-0.0111265646731572,0.0821917808219179,20260303.0,20260304.0,9.64,9.64,10.476856870747904,1.0868108787082886,22.0,0.3558368495077355,0.3558368495077355,0.3558368495077355,trailing_stop,0.5668073136427567,-0.0253164556962026,-0.1211849192100539,False,0.674301420064132,3.774571240270773,0.849056603773585,0.7789858321377328,0.125,0.0943683409436835,0.0558002936857562,0.099388
20260205,20260206.0,002142.SZ,银行,hfq,raw,raw_price_with_hfq_factor,34.210435866505954,34.9408313575334,32.53,1.0741110162168277,32.54,32.54,34.95157246769556,True,,1.0741110162168277,0.0003074085459575,0.0003074085459575,0.0216640502354787,20260310.0,20260311.0,31.53,31.53,33.86672034131657,1.0741110162168277,17.0,-0.031038721573448,-0.031038721573448,-0.031038721573448,break_ma20_confirmed,0.0021511985248925,-0.048555623847572,-0.0505979760809568,False,0.7597343105817682,1.2736171506102398,0.987871050111714,0.987871050111714,0.148989898989899,0.0213500784929356,0.2132531074863521,0.026183
20250515,20250516.0,000089.SZ,交通运输,hfq,raw,raw_price_with_hfq_factor,7.131075949367087,7.222499999999999,7.11,1.0158227848101264,7.03,7.03,7.141234177215189,True,,1.0158227848101264,-0.0112517580872011,-0.0112517580872011,0.0014245014245015,20250610.0,20250611.0,7.08,7.08,7.192025316455696,1.0158227848101264,17.0,0.0071123755334281,0.0071123755334281,0.0071123755334281,break_ma20_confirmed,0.0284495021337127,-0.007112375533428,-0.0248962655601661,False,0.6432333409663384,2.5976709892268888,0.9231805929919136,0.8804627249357326,0.1396103896103895,0.0128205128205129,0.0772727272727273,0.012821
20251231,20260105.0,601021.SH,交通运输,hfq,raw,raw_price_with_hfq_factor,60.63977925763263,61.67635668084003,59.5,1.0365774232073954,59.3,59.3,61.46904119619855,True,,1.0365774232073954,-0.0033613445378152,-0.0033613445378152,0.0136752136752136,20260126.0,20260127.0,58.16,58.16,60.28734293374212,1.0365774232073954,16.0,-0.0192242833052276,-0.0192242833052276,-0.0192242833052276,break_ma20_confirmed,0.0021922428330523,-0.0509274873524452,-0.0530035335689045,False,0.7962411184964474,1.3954987758050217,0.9333664021164022,0.9333664021164022,0.124783695443184,0.017094017094017,0.1535687694351577,0.032986
20260129,20260130.0,002791.SZ,建筑材料,hfq,raw,raw_price_with_hfq_factor,23.904504290999103,24.56233357927808,24.27,1.0120450588907326,23.94,23.94,24.22835870984414,True,,1.0120450588907326,-0.0135970333745363,-0.0135970333745364,0.0135478408128706,20260303.0,20260304.0,23.0,23.0,23.27703635448685,1.0120450588907326,17.0,-0.039264828738513,-0.039264828738513,-0.039264828738513,break_ma20_confirmed,0.0856307435254801,-0.0317460317460317,-0.1046556367833781,False,0.6278643446379468,3.120961272968508,0.9237560192616372,0.8616869247099176,0.1220902612826602,0.0275190516511429,0.0976933514246947,0.069163
20260305,20260306.0,003816.SZ,公用事业,hfq,raw,raw_price_with_hfq_factor,4.278046581517656,4.298915101427498,4.12,1.0434259954921112,4.12,4.12,4.298915101427498,True,,1.0434259954921112,0.0,0.0,0.0048780487804878,20260417.0,20260420.0,4.38,4.38,4.570205860255447,1.0434259954921112,30.0,0.0631067961165048,0.0631067961165048,0.0631067961165048,break_ma20_confirmed,0.1286407766990291,-0.0024271844660193,-0.0616438356164381,False,0.6507791017415215,1.4428955071473777,0.9404761904761904,0.9404761904761904,0.0846560846560846,0.0048780487804878,0.0274314214463842,0.017284
20260107,20260108.0,600251.SH,农林牧渔,hfq,raw,raw_price_with_hfq_factor,10.340665181217604,10.43811647611913,9.64,1.082792165572524,9.56,9.56,10.351493102873327,True,,1.082792165572524,-0.0082987551867219,-0.0082987551867219,0.0010471204188482,20260213.0,20260224.0,10.25,10.25,11.09861969711837,1.082792165572524,27.0,0.0721757322175731,0.0721757322175731,0.0721757322175731,break_ma20_confirmed,0.1652719665271966,-0.0125523012552302,-0.0951526032315979,False,0.679495990836197,1.6714298382805497,0.9685204616998953,0.9685204616998953,0.1478365384615383,0.0094240837696335,0.1453043023543136,0.015806
20251112,20251113.0,002864.SZ,医药生物,hfq,raw,raw_price_with_hfq_factor,33.41145635727167,36.41542215820068,35.64,1.0217570751459224,36.6,36.6,37.39630895034076,True,,1.0217570751459224,0.0269360269360268,0.026936026936027,0.1192660550458712,20251119.0,20251120.0,34.91,34.91,35.669539493344146,1.0217570751459224,5.0,-0.0461748633879782,-0.0461748633879782,-0.0461748633879782,trailing_stop,0.0710382513661203,-0.0614754098360654,-0.1237244897959184,False,0.7853055619134813,4.324849199176798,0.9710780432173464,0.9606905626993733,0.1429570080391473,0.0899082568807339,0.2275389274021242,0.1
20250612,20250613.0,600489.SH,有色金属,hfq,raw,raw_price_with_hfq_factor,14.949093978615643,15.000219471018571,14.67,1.0225098480585255,14.94,14.94,15.276297129994374,True,,1.0225098480585255,0.01840490797546,0.01840490797546,0.0218878248974008,20250709.0,20250710.0,13.87,13.87,14.564455028722614,1.0500688557117963,19.0,-0.071619812583668,-0.0465978172075539,-0.0465978172075539,break_ma20_confirmed,0.0026773761713521,-0.0555555555555554,-0.0580774365821095,True,0.8235967926689576,1.2290751393225603,0.9044585987261148,0.7785329674225773,0.1134805788271133,0.003419972640219,0.0770925110132159,0.025874
20251013,20251014.0,603162.SH,交通运输,hfq,raw,raw_price_with_hfq_factor,14.153078033664237,14.652598434852385,9.68,1.5136981854186349,9.84,9.84,14.894790144519368,True,,1.5136981854186349,0.0165289256198348,0.0165289256198346,0.0524064171122995,20251022.0,20251023.0,10.62,10.62,16.075474729145903,1.5136981854186349,7.0,0.0792682926829266,0.0792682926829266,0.0792682926829266,trailing_stop,0.25,-0.0579268292682927,-0.1357723577235772,False,0.6890467461044913,4.565948163494753,0.9484004127966976,0.8532341186217964,0.0859465737514517,0.0352941176470589,0.1455621301775147,0.053319
20250625,20250626.0,601995.SH,非银金融,hfq,raw,raw_price_with_hfq_factor,35.79572477478945,36.35077548316651,36.02,1.0091831061401029,36.0,36.0,36.3305918210437,True,,1.0091831061401029,-0.0005552470849528,-0.0005552470849529,0.0149422046800113,20250801.0,20250804.0,35.67,35.67,35.997561396017474,1.0091831061401029,27.0,-0.0091666666666666,-0.0091666666666666,-0.0091666666666666,break_ma20_confirmed,0.0411111111111108,-0.0222222222222221,-0.0424226254002133,False,0.6405677655677655,3.0040359039041418,0.837,0.7903379076532371,0.086037966932027,0.0155060614603892,-0.0112544606093877,0.026211
