signal_date,entry_date,code,industry_l1,signal_price_mode,trade_price_mode,return_mode,pivot_price_hfq,signal_close_hfq,signal_close_raw,signal_hfq_factor,entry_price,entry_price_raw,entry_price_hfq,valid_entry,invalid_reason,entry_hfq_factor,entry_gap_from_signal_close,entry_gap_from_signal_close_raw,entry_over_pivot_hfq,exit_signal_date,exit_date,exit_price,exit_price_raw,exit_price_hfq,exit_hfq_factor,hold_days,raw_price_return,trend_return,trade_return_adj,exit_reason,max_return_during_hold,min_return_during_hold,max_drawdown_during_hold,has_ex_dividend_during_holding,rs_60_rank_pct,amount_ratio_20,week_close_to_high_30,week_close_to_high_52,base2_depth,breakout_close_over_pivot,ret_80,pctChg,structure_valid,structure_invalid_reason,base1_start,base1_end,breakout1_date,breakout1_price_hfq,breakout1_pct,leg1_high_date,leg1_high_price_hfq,prior_leg_return,leg1_days,base2_start,base2_end,base2_days,base2_high_hfq,base2_low_hfq,base2_depth_struct,base2_volume_contract,base2_range_contract,breakout2_date,breakout2_pct
20251020,20251021.0,601139.SH,公用事业,hfq,raw,raw_price_with_hfq_factor,7.231918810191393,7.252911317623009,6.91,1.0496253715807538,6.94,6.94,7.284400078770432,True,,1.0496253715807538,0.0043415340086832,0.0043415340086832,0.0072568940493469,20251119.0,20251120.0,6.75,6.75,7.084971258170087,1.0496253715807538,22.0,-0.0273775216138328,-0.0273775216138327,-0.0273775216138327,break_ma20_confirmed,0.0230547550432276,-0.0317002881844382,-0.0535211267605634,False,0.6153318077803204,2.28740577997324,0.9012016021361816,0.8907537829883312,0.0632716049382715,0.0029027576197389,0.0881889763779528,0.023704,True,,20250704,20250814,20250815,7.515317660518197,0.0498529999999999,20250818,7.861694033139845,0.0460893854748603,2.0,20250819,20251017,38.0,7.305392586202046,6.801572407843285,0.0740740740740739,0.1577314740418561,1.164543489320539,20251020,0.023704
20250923,20250924.0,000157.SZ,机械设备,hfq,raw,raw_price_with_hfq_factor,8.491744932418944,8.502645760316787,7.8,1.0900827897842034,7.81,7.81,8.513546588214627,True,,1.0900827897842034,0.001282051282051,0.0012820512820512,0.0025673940949935,20251030.0,20251031.0,8.03,8.03,8.753364801967152,1.0900827897842034,21.0,0.028169014084507,0.028169014084507,0.028169014084507,break_ma20_confirmed,0.0678617157490397,-0.0089628681177975,-0.0491606714628298,False,0.6501144164759726,1.3746055097735868,0.9349740932642484,0.9349740932642484,0.0864714086471407,0.0012836970474967,0.1510097739048514,0.010363,True,,20250610,20250721,20250722,8.803682588597843,0.078406,20250722,8.940092449922956,0.0154946364719901,1.0,20250723,20250922,44.0,8.803682588597843,7.815893602752738,0.1263820921893317,0.3052918944395761,1.3026522621931351,20250923,0.010363
20260410,20260413.0,000719.SZ,传媒,hfq,raw,raw_price_with_hfq_factor,15.03231241612504,15.28376200563113,13.98,1.0932590848090935,13.87,13.87,15.16350350630213,True,,1.0932590848090935,-0.0078683834048641,-0.0078683834048641,0.0087272727272726,20260518.0,20260519.0,13.81,13.81,15.097907961213584,1.0932590848090935,23.0,-0.0043258832011534,-0.0043258832011535,-0.0043258832011535,break_ma20_confirmed,0.0454217736121125,-0.0324441240086517,-0.0744827586206896,False,0.8416590284142988,1.418484564227019,0.9125177809388336,0.911221590909091,0.1448792672772689,0.0167272727272727,0.1698744769874478,0.019694,True,,20251222,20260203,20260204,14.69340209983422,0.051643,20260204,15.37122273241586,0.0461309523809525,1.0,20260205,20260409,39.0,15.03231241612504,13.130041608557216,0.1448792672772689,0.2220253398530052,1.1993391689305235,20260410,0.019694
20251107,20251110.0,300664.SZ,环保,hfq,raw,raw_price_with_hfq_factor,6.051961480614973,6.367715992647058,6.05,1.0525150401069518,6.34,6.34,6.672945354278075,True,,1.0525150401069518,0.0479338842975207,0.0479338842975207,0.1026086956521739,20251121.0,20251124.0,5.69,5.69,5.988810578208557,1.0525150401069518,10.0,-0.1025236593059936,-0.1025236593059936,-0.1025236593059936,hard_stop,-0.0094637223974762,-0.113564668769716,-0.1050955414012739,False,0.638487972508591,6.05246455002378,0.9676464282110784,0.8446088927545659,0.123046875,0.0521739130434781,0.1020950573370138,0.065141,True,,20250708,20250818,20250819,5.97598484848485,0.02139,20250821,6.080277777777779,0.0174520069808026,3.0,20250822,20251106,49.0,6.051961480614973,5.388877005347593,0.123046875,0.710214826147933,0.7747163535914995,20251107,0.065141
20251231,20260105.0,601021.SH,交通运输,hfq,raw,raw_price_with_hfq_factor,60.63977925763263,61.67635668084003,59.5,1.0365774232073954,59.3,59.3,61.46904119619855,True,,1.0365774232073954,-0.0033613445378152,-0.0033613445378152,0.0136752136752136,20260202.0,20260203.0,55.85,55.85,57.89284908613303,1.0365774232073954,21.0,-0.0581787521079257,-0.0581787521079257,-0.0581787521079257,break_ma20_confirmed,0.0021922428330523,-0.0689713322091062,-0.0710079084637388,False,0.7962411184964474,1.3954987758050217,0.9333664021164022,0.9333664021164022,0.124783695443184,0.017094017094017,0.1535687694351577,0.032986,True,,20250919,20251107,20251110,60.53612151531189,0.051116,20251112,62.69220255558327,0.0356164383561643,3.0,20251113,20251230,34.0,62.59891058749461,53.91239178101664,0.1611228609882713,0.5272393372470137,1.0425926274479882,20251231,0.032986
20260129,20260130.0,002791.SZ,建筑材料,hfq,raw,raw_price_with_hfq_factor,23.904504290999103,24.56233357927808,24.27,1.0120450588907326,23.94,23.94,24.22835870984414,True,,1.0120450588907326,-0.0135970333745363,-0.0135970333745364,0.0135478408128706,20260304.0,20260305.0,23.12,23.12,23.39848176155374,1.0120450588907326,18.0,-0.0342522974101922,-0.0342522974101922,-0.0342522974101922,trailing_stop,0.0856307435254801,-0.051796157059315,-0.1265871489034243,False,0.6278643446379468,3.120961272968508,0.9237560192616372,0.8616869247099176,0.1220902612826602,0.0275190516511429,0.0976933514246947,0.069163,True,,20250925,20251113,20251114,24.52185177692245,0.02626,20251118,25.220162867557057,0.0284770945109369,3.0,20251119,20260128,49.0,25.027874306367817,21.303548489649923,0.1748218527315912,0.4970446291368402,0.7735512806159649,20260129,0.069163
20250612,20250613.0,600489.SH,有色金属,hfq,raw,raw_price_with_hfq_factor,14.949093978615643,15.000219471018571,14.67,1.0225098480585255,14.94,14.94,15.276297129994374,True,,1.0225098480585255,0.01840490797546,0.01840490797546,0.0218878248974008,20250711.0,20250714.0,14.54,14.54,15.268001162049517,1.0500688557117963,21.0,-0.0267737617135207,-0.000543061441805,-0.000543061441805,break_ma20_confirmed,0.0026773761713521,-0.0555555555555554,-0.0580774365821095,True,0.8235967926689576,1.2290751393225603,0.9044585987261148,0.7785329674225773,0.1134805788271133,0.003419972640219,0.0770925110132159,0.025874,True,,20250307,20250418,20250421,15.777326955543051,0.0693,20250422,16.053404614518854,0.0174983797796501,2.0,20250423,20250611,32.0,15.11269555430501,13.425554305008443,0.1256664127951254,0.3830713351750881,0.8985961698354346,20250612,0.025874
20251113,20251114.0,600500.SH,基础化工,hfq,raw,raw_price_with_hfq_factor,4.46,4.47,4.47,1.0,4.46,4.46,4.46,True,,1.0,-0.0022371364653243,-0.0022371364653243,0.0,20251118.0,20251119.0,4.27,4.27,4.27,1.0,3.0,-0.0426008968609866,-0.0426008968609866,-0.0426008968609866,pivot_failed,-0.0112107623318384,-0.0358744394618834,-0.0249433106575964,False,0.6704051270313572,1.5528071419738985,0.8966942148760331,0.8966942148760331,0.0985221674876848,0.0022421524663676,0.152061855670103,0.018223,True,,20250702,20250825,20250826,4.58,0.065116,20250827,4.84,0.056768558951965,2.0,20250828,20251112,49.0,4.66,4.06,0.1477832512315271,0.1738633399436409,0.7746654757935105,20251113,0.018223
20251016,20251017.0,601101.SH,煤炭,hfq,raw,raw_price_with_hfq_factor,8.53269714900484,8.654277030661644,7.83,1.1052716514254974,7.8,7.8,8.62111888111888,True,,1.1052716514254974,-0.0038314176245209,-0.0038314176245211,0.0103626943005181,20251119.0,20251120.0,7.81,7.81,8.632171597633134,1.1052716514254974,24.0,0.0012820512820512,0.0012820512820512,0.0012820512820512,break_ma20_confirmed,0.06025641025641,-0.0102564102564103,-0.0568319226118498,False,0.6895604395604396,2.0443128204126237,0.9173754556500608,0.8267216322771879,0.093484419263456,0.0142487046632124,0.143175343175343,0.023529,True,,20250610,20250721,20250722,8.70954061323292,0.100559,20250723,9.096385691231845,0.0444162436548225,2.0,20250724,20251015,54.0,8.941647660032274,7.803217859064011,0.1458923512747876,0.2040715189534273,0.7954083179665253,20251016,0.023529
20250528,20250529.0,300453.SZ,医药生物,hfq,raw,raw_price_with_hfq_factor,8.678803739111217,8.710711105799126,8.19,1.063578889596963,8.11,8.11,8.625624794631369,True,,1.063578889596963,-0.0097680097680097,-0.0097680097680097,-0.0061274509803921,20250627.0,20250630.0,7.93,7.93,8.434180594503916,1.063578889596963,21.0,-0.0221948212083846,-0.0221948212083845,-0.0221948212083845,break_ma20_confirmed,0.0431565967940814,-0.0443896424167693,-0.0839243498817967,False,0.825,2.4220952297864744,0.8882432976522693,0.8862868146177929,0.0963673681347214,0.0036764705882352,0.1164943797671616,0.041985,True,,20250206,20250319,20250320,8.642198355242266,0.05845,20250320,8.797820174364277,0.0180072028811526,1.0,20250321,20250527,44.0,8.678803739111217,7.303850710792984,0.1882504288164663,0.3326351083577296,0.5920497164055497,20250528,0.041985
20260519,20260520.0,000883.SZ,公用事业,hfq,raw,raw_price_with_hfq_factor,5.274974770300036,5.368613375689977,5.16,1.0404289487771272,5.1,5.1,5.306187638763348,True,,1.0404289487771272,-0.0116279069767443,-0.0116279069767443,0.0059171597633134,20260522.0,20260525.0,4.89,4.89,5.087697559520152,1.0404289487771272,3.0,-0.0411764705882352,-0.0411764705882352,-0.0411764705882352,pivot_failed,-0.0333333333333333,-0.0411764705882353,-0.0081135902636917,False,0.7914561322921452,1.9138326029063693,0.8938547486033519,0.8938547486033519,0.116740088105727,0.0177514792899406,0.1193058568329716,0.046653,True,,20260203,20260324,20260325,5.472656270567689,0.031373,20260326,5.587103454933173,0.020912547528517,2.0,20260327,20260518,33.0,5.555890586469859,4.723547427448158,0.1762114537444932,0.3697872681676584,1.015757299386689,20260519,0.046653
20251014,20251015.0,603053.SH,公用事业,hfq,raw,raw_price_with_hfq_factor,11.723640156294517,11.819473727054415,11.1,1.0648174528877854,11.2,11.2,11.925955472343196,True,,1.0648174528877854,0.0090090090090089,0.0090090090090089,0.0172570390554041,20251112.0,20251113.0,10.68,10.68,11.372250396841547,1.0648174528877854,21.0,-0.0464285714285713,-0.0464285714285713,-0.0464285714285713,break_ma20_confirmed,0.0383928571428573,-0.0517857142857143,-0.0868443680137577,False,0.7498281786941581,2.657506592062614,0.918212478920742,0.918212478920742,0.0804710500490677,0.0081743869209809,0.2162328220042189,0.02873,True,,20250710,20250820,20250821,11.95789999592983,0.099902,20250822,12.628734991249134,0.0560997328584149,2.0,20250825,20251013,30.0,11.723640156294517,10.850489844926532,0.0804710500490677,0.2411273965007903,1.0279686817480178,20251014,0.02873
